Timestamp,Namespace,Pod,QueueTime,QueueTimeFormatted,Days,Hours,Minutes,Seconds,CreationTime,StartTime
2025-03-12 19:55:38,dev,xidgow-ifrxdj-cc45n0-0-2p9jr,0.0,0d 0h 0m 0.0s,0,0,0,0.0,2025-02-19T21:09:09Z,2025-02-19T21:09:09Z
2025-03-12 19:55:38,dev,xjgoit-pi12zf-okafjp-0-22jth,0.0,0d 0h 0m 0.0s,0,0,0,0.0,2025-02-19T20:51:36Z,2025-02-19T20:51:36Z
2025-03-12 19:55:38,dev,xu0q81-58rynd-amq5yk-0-7q8c4,0.0,0d 0h 0m 0.0s,0,0,0,0.0,2025-02-26T20:53:50Z,2025-02-26T20:53:50Z
2025-03-12 19:55:38,dev,xxz2od-q16mc7-e3pet3-0-c8l7x,0.0,0d 0h 0m 0.0s,0,0,0,0.0,2025-02-26T20:18:50Z,2025-02-26T20:18:50Z
2025-03-12 19:55:38,dev,z9njf9-u8sljn-8ym89y-0-hw79d,0.0,0d 0h 0m 0.0s,0,0,0,0.0,2025-02-26T20:47:25Z,2025-02-26T20:47:25Z
2025-03-12 19:55:38,dev,zz2ar7-p1rjzh-k7xdzm-0-7pj9w,1.0,0d 0h 0m 1.0s,0,0,0,1.0,2025-02-19T22:42:53Z,2025-02-19T22:42:54Z
2025-03-12 19:55:38,flux-system,helm-controller-5c66d5b6fd-hm5vg,0.0,0d 0h 0m 0.0s,0,0,0,0.0,2025-03-06T16:03:27Z,2025-03-06T16:03:27Z
2025-03-12 19:55:38,flux-system,image-automation-controller-5fc6c7746b-bngmq,0.0,0d 0h 0m 0.0s,0,0,0,0.0,2025-03-05T23:22:35Z,2025-03-05T23:22:35Z
2025-03-12 19:55:38,flux-system,image-automation-controller-5fc6c7746b-n45g2,0.0,0d 0h 0m 0.0s,0,0,0,0.0,2025-03-10T05:05:59Z,2025-03-10T05:05:59Z
2025-03-12 19:55:38,flux-system,image-reflector-controller-549c8dbd9-t6sbd,1.0,0d 0h 0m 1.0s,0,0,0,1.0,2025-03-05T23:22:35Z,2025-03-05T23:22:36Z
2025-03-12 19:55:38,flux-system,image-reflector-controller-549c8dbd9-wv2m4,0.0,0d 0h 0m 0.0s,0,0,0,0.0,2025-03-10T05:04:49Z,2025-03-10T05:04:49Z
2025-03-12 19:55:38,flux-system,kustomize-controller-69cd587c5b-78pkl,10255.0,0d 2h 50m 55.0s,0,2,50,55.0,2025-03-09T12:12:53Z,2025-03-09T15:03:48Z
2025-03-12 19:55:38,flux-system,notification-controller-f9dc675b9-gj4r5,0.0,0d 0h 0m 0.0s,0,0,0,0.0,2025-03-10T05:05:32Z,2025-03-10T05:05:32Z
2025-03-12 19:55:38,flux-system,notification-controller-f9dc675b9-qjzh8,0.0,0d 0h 0m 0.0s,0,0,0,0.0,2025-03-06T16:03:28Z,2025-03-06T16:03:28Z
2025-03-12 19:55:38,flux-system,source-controller-86ccd85b75-kq5l6,10254.0,0d 2h 50m 54.0s,0,2,50,54.0,2025-03-09T12:12:54Z,2025-03-09T15:03:48Z
2025-03-12 19:55:38,gpu-metrics-test,gpu-metrics-collector-2sk26,0.0,0d 0h 0m 0.0s,0,0,0,0.0,2025-03-06T19:52:08Z,2025-03-06T19:52:08Z
2025-03-12 19:55:38,gpu-metrics-test,gpu-metrics-collector-5tf8b,0.0,0d 0h 0m 0.0s,0,0,0,0.0,2025-03-04T01:05:31Z,2025-03-04T01:05:31Z
